Lake_name,Lake_elevation,Lake_area,Lake_depth,Invasion_category,Sample_type,Sample_origin,Collected_date,Collected_year,Collected_month_number,Collected_month_name_long,Collected_month_name_short,Littoral_zoobenthic_macroinvert_community_sample,Collected_time,Transect,Lat,Long,Depth,Total _count,Vial_count,Functional_feeding_group,Method_of_take,Common_name,Scientific_name,Total_length_mm,Weight_g,Tube_box,Tube_ID,Tube_size_ml,Preservative,Remove from case,Approx weight of tube (g),Notes1,Notes2,Wet weight tube (g),In_oven_date,Oven_temp_(C),Test1 date,Test1 weight tube (g),Test2 date,Test2 weight tube (g),Daily change,Test 3 date,Test 3 weight (g),Daily change,Out_oven_date,Dry_time_(h),Est pre-powder dry sample in tube (g),Est # isotope samples in tube,Powder complete date,Post-powder Powder+tube weight (g),Powder lost (g),Powder available for isotope caps (g),Est number of isotope caps possible from powder,Cell well tray,Mixed sample? Y/N,Count of individuals,Weight of individual,Mixed with which tube?,Powder weight contributed (mg),Isotope sample weight (mg),Empty?,Well_Row,Well_Column,Isotope_sample_ID_(year+tray+x+y),Isotope_sample_complete_date,13C,15N
Hungry Horse,1112,9630,149,Reference,Fish,Autochthonous,10/31/2017,2017,10,October,Oct,NO,NA,NA,NA,NA,NA,1,1,NA,Mono gill net MTFWP,Bull trout,Salvelinus confluentus,744,4193,2018-T,RDC,1.5,Water,NA,0.9862,S3 HHR,17Bull20,,,60,,,,,,,,,3/13/2019 14:00,,,,,,,,,extra,extra,,,extra,extra,extra,N,extra,extra,extra-extra-extra,11/3/2019,,
Hungry Horse,1112,9630,149,Reference,Fish,Autochthonous,10/31/2017,2017,10,October,Oct,NO,NA,NA,NA,NA,NA,1,1,NA,Mono gill net MTFWP,Bull trout,Salvelinus confluentus,394,517,2018-T,TBO,1.5,Water,NA,0.9862,HHR,17Bull18,,,60,,,,,,,,,3/13/2019 14:00,,,,,,,,,2019-NOV-02-001,N,,,NA,0.975,0.975,N,A,4,2019-NOV-02-001-A-4,11/2/2019,,
Hungry Horse,1112,9630,149,Reference,Fish,Autochthonous,10/31/2017,2017,10,October,Oct,NO,NA,NA,NA,NA,NA,1,1,NA,Mono gill net MTFWP,Bull trout,Salvelinus confluentus,447,608,2018-T,TDF,1.5,Water,NA,0.9862,S2 HHR,17Bull24,,,60,,,,,,,,,3/13/2019 14:00,,,,,,,,,extra,extra,,,extra,extra,extra,N,extra,extra,extra-extra-extra,11/3/2019,,
Hungry Horse,1112,9630,149,Reference,Fish,Autochthonous,10/31/2017,2017,10,October,Oct,NO,NA,NA,NA,NA,NA,1,1,NA,Mono gill net MTFWP,Bull trout,Salvelinus confluentus,405,533,2018-T,RDQ,1.5,Water,NA,0.9862,M2 HHR,17Bull16,,,60,,,,,,,,,3/13/2019 14:00,,,,,,,,,extra,extra,,,extra,extra,extra,N,extra,extra,extra-extra-extra,11/3/2019,,
Hungry Horse,1112,9630,149,Reference,Fish,Autochthonous,10/31/2017,2017,10,October,Oct,NO,NA,NA,NA,NA,NA,1,1,NA,Mono gill net MTFWP,Bull trout,Salvelinus confluentus,676,3513,2018-T,TCN,1.5,Water,NA,0.9862,S2 HHR,17Bull33,,,60,,,,,,,,,3/13/2019 14:00,,,,,,,,,2019-SEP-04-001,N,,,NA,0.917,0.917,N,G,1,2019-SEP-04-001-G-1,9/7/2019,,
Hungry Horse,1112,9630,149,Reference,Fish,Autochthonous,10/31/2017,2017,10,October,Oct,NO,NA,NA,NA,NA,NA,1,1,NA,Mono gill net MTFWP,Bull trout,Salvelinus confluentus,422,520,2018-T,TDA,1.5,Water,NA,0.9862,S3 HHR,17Bull13,,,60,,,,,,,,,3/13/2019 14:00,,,,,,,,,extra,extra,,,extra,extra,extra,N,extra,extra,extra-extra-extra,11/3/2019,,
Hungry Horse,1112,9630,149,Reference,Fish,Autochthonous,10/31/2017,2017,10,October,Oct,NO,NA,NA,NA,NA,NA,1,1,NA,Mono gill net MTFWP,Bull trout,Salvelinus confluentus,421,535,2018-T,TCD,1.5,Water,NA,0.9862,S2 HHR,17Bull30,,,60,,,,,,,,,3/13/2019 14:00,,,,,,,,,extra,extra,,,extra,extra,extra,N,extra,extra,extra-extra-extra,11/3/2019,,
Hungry Horse,1112,9630,149,Reference,Fish,Autochthonous,10/31/2017,2017,10,October,Oct,NO,NA,NA,NA,NA,NA,1,1,NA,Mono gill net MTFWP,Bull trout,Salvelinus confluentus,466,749,2018-T,PDP,1.5,Water,NA,0.9862,E2 HHR,17Bull34,,,60,,,,,,,,,3/13/2019 14:00,,,,,,,,,extra,extra,,,extra,extra,extra,N,extra,extra,extra-extra-extra,11/3/2019,,
Hungry Horse,1112,9630,149,Reference,Fish,Autochthonous,10/31/2017,2017,10,October,Oct,NO,NA,NA,NA,NA,NA,1,1,NA,Mono gill net MTFWP,Bull trout,Salvelinus confluentus,360,286,2018-T,TBY,1.5,Water,NA,0.9862,E1 HHR,17Bull36,,,60,,,,,,,,,3/13/2019 14:00,,,,,,,,,extra,extra,,,extra,extra,extra,N,extra,extra,extra-extra-extra,11/3/2019,,
Hungry Horse,1112,9630,149,Reference,Fish,Autochthonous,10/31/2017,2017,10,October,Oct,NO,NA,NA,NA,NA,NA,1,1,NA,Mono gill net MTFWP,Bull trout,Salvelinus confluentus,390,531,2018-T,TDL,1.5,Water,NA,0.9862,E1 HHR,17Bull40,,,60,,,,,,,,,3/13/2019 14:00,,,,,,,,,extra,extra,,,extra,extra,extra,N,extra,extra,extra-extra-extra,11/3/2019,,
Hungry Horse,1112,9630,149,Reference,Fish,Autochthonous,10/31/2017,2017,10,October,Oct,NO,NA,NA,NA,NA,NA,1,1,NA,Mono gill net MTFWP,Bull trout,Salvelinus confluentus,306,231,2018-T,TDM,1.5,Water,NA,0.9862,S2 HHR,17Bull27,,,60,,,,,,,,,3/13/2019 14:00,,,,,,,,,extra,extra,,,extra,extra,extra,N,extra,extra,extra-extra-extra,11/3/2019,,
Hungry Horse,1112,9630,149,Reference,Fish,Autochthonous,10/31/2017,2017,10,October,Oct,NO,NA,NA,NA,NA,NA,1,1,NA,Mono gill net MTFWP,Bull trout,Salvelinus confluentus,464,731,2018-T,CDI,1.5,Water,NA,0.9862,S2 HHR,17Bull31,,,60,,,,,,,,,3/13/2019 14:00,,,,,,,,,extra,extra,,,extra,extra,extra,N,extra,extra,extra-extra-extra,11/3/2019,,
Hungry Horse,1112,9630,149,Reference,Fish,Autochthonous,10/31/2017,2017,10,October,Oct,NO,NA,NA,NA,NA,NA,1,1,NA,Mono gill net MTFWP,Bull trout,Salvelinus confluentus,341,334,2018-T,CCD,1.5,Water,NA,0.9862,S2 HHR,17Bull23,,,60,,,,,,,,,3/13/2019 14:00,,,,,,,,,2019-SEP-04-001,N,,,NA,1.034,1.034,N,F,8,2019-SEP-04-001-F-8,9/7/2019,,
Hungry Horse,1112,9630,149,Reference,Fish,Autochthonous,10/31/2017,2017,10,October,Oct,NO,NA,NA,NA,NA,NA,1,1,NA,Mono gill net MTFWP,Bull trout,Salvelinus confluentus,329,300,2018-T,PDA,1.5,Water,NA,0.9862,S3 HHR,17Bull09,,,60,,,,,,,,,3/13/2019 14:00,,,,,,,,,extra,extra,,,extra,extra,extra,N,extra,extra,extra-extra-extra,11/3/2019,,
Hungry Horse,1112,9630,149,Reference,Fish,Autochthonous,10/31/2017,2017,10,October,Oct,NO,NA,NA,NA,NA,NA,1,1,NA,Mono gill net MTFWP,Bull trout,Salvelinus confluentus,353,334,2018-T,TDD,1.5,Water,NA,0.9862,S2 HHR,17Bull25,,,60,,,,,,,,,3/13/2019 14:00,,,,,,,,,2019-SEP-04-001,N,,,NA,0.922,0.922,N,F,11,2019-SEP-04-001-F-11,9/7/2019,,
Hungry Horse,1112,9630,149,Reference,Fish,Autochthonous,10/31/2017,2017,10,October,Oct,NO,NA,NA,NA,NA,NA,1,1,NA,Mono gill net MTFWP,Bull trout,Salvelinus confluentus,400,462,2018-T,TCA,1.5,Water,NA,0.9862,E3 HHR,17Bull19,,,60,,,,,,,,,3/13/2019 14:00,,,,,,,,,extra,extra,,,extra,extra,extra,N,extra,extra,extra-extra-extra,11/3/2019,,
Hungry Horse,1112,9630,149,Reference,Fish,Autochthonous,10/31/2017,2017,10,October,Oct,NO,NA,NA,NA,NA,NA,1,1,NA,Mono gill net MTFWP,Bull trout,Salvelinus confluentus,330,248,2018-T,RCT,1.5,Water,NA,0.9862,S2 HHR,17Bull29,,,60,,,,,,,,,3/13/2019 14:00,,,,,,,,,extra,extra,,,extra,extra,extra,N,extra,extra,extra-extra-extra,11/3/2019,,
Hungry Horse,1112,9630,149,Reference,Fish,Autochthonous,10/31/2017,2017,10,October,Oct,NO,NA,NA,NA,NA,NA,1,1,NA,Mono gill net MTFWP,Bull trout,Salvelinus confluentus,315,221,2018-T,RDG,1.5,Water,NA,0.9862,E1 HHR,17Bull39,,,60,,,,,,,,,3/13/2019 14:00,,,,,,,,,extra,extra,,,extra,extra,extra,N,extra,extra,extra-extra-extra,11/3/2019,,
Hungry Horse,1112,9630,149,Reference,Fish,Autochthonous,10/31/2017,2017,10,October,Oct,NO,NA,NA,NA,NA,NA,1,1,NA,Mono gill net MTFWP,Bull trout,Salvelinus confluentus,443,590,2018-T,TDK,1.5,Water,NA,0.9862,E1 HHR,17Bull38,,,60,,,,,,,,,3/13/2019 14:00,,,,,,,,,extra,extra,,,extra,extra,extra,N,extra,extra,extra-extra-extra,11/3/2019,,
Hungry Horse,1112,9630,149,Reference,Fish,Autochthonous,10/31/2017,2017,10,October,Oct,NO,NA,NA,NA,NA,NA,1,1,NA,Mono gill net MTFWP,Bull trout,Salvelinus confluentus,322,352,2018-T,TDE,1.5,Water,NA,0.9862,S2 HHR,17Bull21,,,60,,,,,,,,,3/13/2019 14:00,,,,,,,,,extra,extra,,,extra,extra,extra,N,extra,extra,extra-extra-extra,11/3/2019,,
Hungry Horse,1112,9630,149,Reference,Fish,Autochthonous,10/31/2017,2017,10,October,Oct,NO,NA,NA,NA,NA,NA,1,1,NA,Mono gill net MTFWP,Westslope cutthroat trout,Oncorhynchus clarkii lewisi,238,108,2018-T,CCZ,1.5,Water,NA,0.9862,HHR,17WCT01,,,60,,,,,,,,,3/13/2019 14:00,,,,,,,,,2019-SEP-04-001,N,,,NA,0.936,0.936,N,F,9,2019-SEP-04-001-F-9,9/7/2019,,
Hungry Horse,1112,9630,149,Reference,Fish,Autochthonous,10/31/2017,2017,10,October,Oct,NO,NA,NA,NA,NA,NA,1,1,NA,Mono gill net MTFWP,Westslope cutthroat trout,Oncorhynchus clarkii lewisi,374,541,2018-T,RCZ,1.5,Water,NA,0.9862,S3 HHR,17WCT02,,,60,,,,,,,,,3/13/2019 14:00,,,,,,,,,2019-SEP-04-001,N,,,NA,1.068,1.068,N,F,10,2019-SEP-04-001-F-10,9/7/2019,,
Hungry Horse,1112,9630,149,Reference,Fish,Autochthonous,10/31/2017,2017,10,October,Oct,NO,NA,NA,NA,NA,NA,1,1,NA,Mono gill net MTFWP,Westslope cutthroat trout,Oncorhynchus clarkii lewisi,209,79,2018-T,TBQ,1.5,Water,NA,0.9862,M2 HHR,17WCT03,,,60,,,,,,,,,3/13/2019 14:00,,,,,,,,,2019-SEP-04-001,N,,,NA,0.902,0.902,N,F,6,2019-SEP-04-001-F-6,9/7/2019,,
Hungry Horse,1112,9630,149,Reference,Fish,Autochthonous,10/31/2017,2017,10,October,Oct,NO,NA,NA,NA,NA,NA,1,1,NA,Mono gill net MTFWP,Westslope cutthroat trout,Oncorhynchus clarkii lewisi,274,189,2018-T,TCB,1.5,Water,NA,0.9862,E3 HHR,17WCT04,,,60,,,,,,,,,3/13/2019 14:00,,,,,,,,,2019-SEP-04-001,N,,,NA,1.058,1.058,N,F,5,2019-SEP-04-001-F-5,9/7/2019,,
Hungry Horse,1112,9630,149,Reference,Fish,Autochthonous,10/31/2017,2017,10,October,Oct,NO,NA,NA,NA,NA,NA,1,1,NA,Mono gill net MTFWP,Westslope cutthroat trout,Oncorhynchus clarkii lewisi,176,43,2018-T,PDE,1.5,Water,NA,0.9862,S2 HHR,17WCT05,,,60,,,,,,,,,3/13/2019 14:00,,,,,,,,,2019-SEP-04-001,N,,,NA,1.084,1.084,N,F,7,2019-SEP-04-001-F-7,9/7/2019,,
Hungry Horse,1112,9630,149,Reference,Fish,Autochthonous,10/31/2017,2017,10,October,Oct,NO,NA,NA,NA,NA,NA,1,1,NA,Mono gill net MTFWP,Mountain whitefish,Prosopium williamsoni,275,,2018-T,TCO,1.5,Water,NA,,,17MWF01,,,60,,,,,,,,,3/13/2019 14:00,,,,,,,,,2019-SEP-04-001,N,,,NA,1.093,1.093,N,F,4,2019-SEP-04-001-F-4,9/7/2019,,
Hungry Horse,1112,9630,149,Reference,Fish,Autochthonous,10/31/2017,2017,10,October,Oct,NO,NA,NA,NA,NA,NA,1,1,NA,Mono gill net MTFWP,Mountain whitefish,Prosopium williamsoni,273,,2018-T,RDB,1.5,Water,NA,,,17MWF02,,,60,,,,,,,,,3/13/2019 14:00,,,,,,,,,2019-SEP-04-001,N,,,NA,0.949,0.949,N,F,3,2019-SEP-04-001-F-3,9/7/2019,,
Hungry Horse,1112,9630,149,Reference,Fish,Autochthonous,10/31/2017,2017,10,October,Oct,NO,NA,NA,NA,NA,NA,1,1,NA,Mono gill net MTFWP,Mountain whitefish,Prosopium williamsoni,313,,2018-T,PDL,1.5,Water,NA,,,17MWF03,,,60,,,,,,,,,3/13/2019 14:00,,,,,,,,,2019-SEP-04-001,N,,,NA,0.966,0.966,N,D,11,2019-SEP-04-001-D-11,9/7/2019,,
Hungry Horse,1112,9630,149,Reference,Fish,Autochthonous,10/31/2017,2017,10,October,Oct,NO,NA,NA,NA,NA,NA,1,1,NA,Mono gill net MTFWP,Mountain whitefish,Prosopium williamsoni,305,,2018-T,TDB,1.5,Water,NA,,,17MWF04,,,60,,,,,,,,,3/13/2019 14:00,,,,,,,,,2019-SEP-04-001,N,,,NA,0.956,0.956,N,E,12,2019-SEP-04-001-E-12,9/7/2019,,
Hungry Horse,1112,9630,149,Reference,Fish,Autochthonous,10/31/2017,2017,10,October,Oct,NO,NA,NA,NA,NA,NA,1,1,NA,Mono gill net MTFWP,Mountain whitefish,Prosopium williamsoni,310,,2018-T,ICV,1.5,Water,NA,,,17MWF05,,,60,,,,,,,,,3/13/2019 14:00,,,,,,,,,2019-SEP-04-001,N,,,NA,0.921,0.921,N,E,11,2019-SEP-04-001-E-11,9/7/2019,,
Hungry Horse,1112,9630,149,Reference,Fish,Autochthonous,10/31/2017,2017,10,October,Oct,NO,NA,NA,NA,NA,NA,1,1,NA,Mono gill net MTFWP,Mountain whitefish,Prosopium williamsoni,259,,2018-T,RDP,1.5,Water,NA,,,17MWF06,,,60,,,,,,,,,3/13/2019 14:00,,,,,,,,,2019-SEP-04-001,N,,,NA,1.004,1.004,N,E,10,2019-SEP-04-001-E-10,9/7/2019,,
Hungry Horse,1112,9630,149,Reference,Fish,Autochthonous,10/31/2017,2017,10,October,Oct,NO,NA,NA,NA,NA,NA,1,1,NA,Mono gill net MTFWP,Mountain whitefish,Prosopium williamsoni,280,,2018-T,FDL,1.5,Water,NA,,,17MWF07,,,60,,,,,,,,,3/13/2019 14:00,,,,,,,,,2019-SEP-04-001,N,,,NA,0.977,0.977,N,E,9,2019-SEP-04-001-E-9,9/7/2019,,
Hungry Horse,1112,9630,149,Reference,Fish,Autochthonous,10/31/2017,2017,10,October,Oct,NO,NA,NA,NA,NA,NA,1,1,NA,Mono gill net MTFWP,Mountain whitefish,Prosopium williamsoni,245,,2018-T,TCI,1.5,Water,NA,,,17MWF08,,,60,,,,,,,,,3/13/2019 14:00,,,,,,,,,2019-SEP-04-001,N,,,NA,0.918,0.918,N,E,8,2019-SEP-04-001-E-8,9/7/2019,,
Hungry Horse,1112,9630,149,Reference,Fish,Autochthonous,10/31/2017,2017,10,October,Oct,NO,NA,NA,NA,NA,NA,1,1,NA,Mono gill net MTFWP,Longnose sucker,Catostomus catostomus,295,,2018-T,RDJ,1.5,Water,NA,,,17LNS01,,,60,,,,,,,,,3/13/2019 14:00,,,,,,,,,2019-SEP-04-001,N,,,NA,1.051,1.051,N,D,1,2019-SEP-04-001-D-1,9/7/2019,,
Hungry Horse,1112,9630,149,Reference,Fish,Autochthonous,10/31/2017,2017,10,October,Oct,NO,NA,NA,NA,NA,NA,1,1,NA,Mono gill net MTFWP,Largescale sucker,Catostomus macrocheilus,363,,2018-T,TCX,1.5,Water,NA,,,17CSU01,,,60,,,,,,,,,3/13/2019 14:00,,,,,,,,,2019-SEP-04-001,N,,,NA,0.933,0.933,N,D,9,2019-SEP-04-001-D-9,9/7/2019,,
Hungry Horse,1112,9630,149,Reference,Fish,Autochthonous,10/31/2017,2017,10,October,Oct,NO,NA,NA,NA,NA,NA,1,1,NA,Mono gill net MTFWP,Largescale sucker,Catostomus macrocheilus,322,,2018-T,TBP,1.5,Water,NA,,,17CSU02,,,60,,,,,,,,,3/13/2019 14:00,,,,,,,,,2019-SEP-04-001,N,,,NA,0.984,0.984,N,D,8,2019-SEP-04-001-D-8,9/7/2019,,
Hungry Horse,1112,9630,149,Reference,Fish,Autochthonous,10/31/2017,2017,10,October,Oct,NO,NA,NA,NA,NA,NA,1,1,NA,Mono gill net MTFWP,Largescale sucker,Catostomus macrocheilus,420,,2018-T,ICZ,1.5,Water,NA,,,17CSU03,,,60,,,,,,,,,3/13/2019 14:00,,,,,,,,,2019-SEP-04-001,N,,,NA,0.972,0.972,N,D,7,2019-SEP-04-001-D-7,9/7/2019,,
Hungry Horse,1112,9630,149,Reference,Fish,Autochthonous,10/31/2017,2017,10,October,Oct,NO,NA,NA,NA,NA,NA,1,1,NA,Mono gill net MTFWP,Largescale sucker,Catostomus macrocheilus,387,,2018-T,TBR,1.5,Water,NA,,,17CSU04,,,60,,,,,,,,,3/13/2019 14:00,,,,,,,,,2019-SEP-04-001,N,,,NA,0.913,0.913,N,D,6,2019-SEP-04-001-D-6,9/7/2019,,
Hungry Horse,1112,9630,149,Reference,Fish,Autochthonous,10/31/2017,2017,10,October,Oct,NO,NA,NA,NA,NA,NA,1,1,NA,Mono gill net MTFWP,Largescale sucker,Catostomus macrocheilus,410,,2018-T,ADQ,1.5,Water,NA,,,17CSU05,,,60,,,,,,,,,3/13/2019 14:00,,,,,,,,,2019-SEP-04-001,N,,,NA,0.968,0.968,N,D,5,2019-SEP-04-001-D-5,9/7/2019,,
Hungry Horse,1112,9630,149,Reference,Fish,Autochthonous,10/31/2017,2017,10,October,Oct,NO,NA,NA,NA,NA,NA,1,1,NA,Mono gill net MTFWP,Largescale sucker,Catostomus macrocheilus,370,,2018-T,PDK,1.5,Water,NA,,,17CSU06,,,60,,,,,,,,,3/13/2019 14:00,,,,,,,,,2019-SEP-04-001,N,,,NA,0.945,0.945,N,D,4,2019-SEP-04-001-D-4,9/7/2019,,
Hungry Horse,1112,9630,149,Reference,Fish,Autochthonous,10/31/2017,2017,10,October,Oct,NO,NA,NA,NA,NA,NA,1,1,NA,Mono gill net MTFWP,Largescale sucker,Catostomus macrocheilus,172,,2018-T,CDA,1.5,Water,NA,,,17CSU07,,,60,,,,,,,,,3/13/2019 14:00,,,,,,,,,2019-SEP-04-001,N,,,NA,0.91,0.91,N,D,3,2019-SEP-04-001-D-3,9/7/2019,,
Hungry Horse,1112,9630,149,Reference,Fish,Autochthonous,10/31/2017,2017,10,October,Oct,NO,NA,NA,NA,NA,NA,1,1,NA,Mono gill net MTFWP,Largescale sucker,Catostomus macrocheilus,339,,2018-T,RDI,1.5,Water,NA,,,17CSU08,,,60,,,,,,,,,3/13/2019 14:00,,,,,,,,,2019-SEP-04-001,N,,,NA,1.081,1.081,N,D,2,2019-SEP-04-001-D-2,9/7/2019,,
Hungry Horse,1112,9630,149,Reference,Fish,Autochthonous,10/31/2017,2017,10,October,Oct,NO,NA,NA,NA,NA,NA,1,1,NA,Mono gill net MTFWP,Northern pikeminnow,Ptychocheilus oregonensis,230,,2018-T,TCQ,1.5,Water,NA,,,17NPM01,,,60,,,,,,,,,3/13/2019 14:00,,,,,,,,,2019-SEP-04-001,N,,,NA,1.078,1.078,N,E,7,2019-SEP-04-001-E-7,9/7/2019,,
Hungry Horse,1112,9630,149,Reference,Fish,Autochthonous,10/31/2017,2017,10,October,Oct,NO,NA,NA,NA,NA,NA,1,1,NA,Mono gill net MTFWP,Northern pikeminnow,Ptychocheilus oregonensis,337,,2018-T,TDQ,1.5,Water,NA,,,17NPM02,,,60,,,,,,,,,3/13/2019 14:00,,,,,,,,,2019-SEP-04-001,N,,,NA,1.013,1.013,N,E,6,2019-SEP-04-001-E-6,9/7/2019,,
Hungry Horse,1112,9630,149,Reference,Fish,Autochthonous,10/31/2017,2017,10,October,Oct,NO,NA,NA,NA,NA,NA,1,1,NA,Mono gill net MTFWP,Northern pikeminnow,Ptychocheilus oregonensis,471,,2018-T,TBS,1.5,Water,NA,,,17NPM03,,,60,,,,,,,,,3/13/2019 14:00,,,,,,,,,2019-SEP-04-001,N,,,NA,1.059,1.059,N,E,5,2019-SEP-04-001-E-5,9/7/2019,,
Hungry Horse,1112,9630,149,Reference,Fish,Autochthonous,10/31/2017,2017,10,October,Oct,NO,NA,NA,NA,NA,NA,1,1,NA,Mono gill net MTFWP,Northern pikeminnow,Ptychocheilus oregonensis,209,,2018-T,TCR,1.5,Water,NA,,,17NPM04,,,60,,,,,,,,,3/13/2019 14:00,,,,,,,,,2019-SEP-04-001,N,,,NA,1.026,1.026,N,E,3,2019-SEP-04-001-E-3,9/7/2019,,
Hungry Horse,1112,9630,149,Reference,Fish,Autochthonous,10/31/2017,2017,10,October,Oct,NO,NA,NA,NA,NA,NA,1,1,NA,Mono gill net MTFWP,Northern pikeminnow,Ptychocheilus oregonensis,190,,2018-T,IDG,1.5,Water,NA,,,17NPM05,,,60,,,,,,,,,3/13/2019 14:00,,,,,,,,,2019-SEP-04-001,N,,,NA,0.966,0.966,N,E,2,2019-SEP-04-001-E-2,9/7/2019,,
Hungry Horse,1112,9630,149,Reference,Fish,Autochthonous,10/31/2017,2017,10,October,Oct,NO,NA,NA,NA,NA,NA,1,1,NA,Mono gill net MTFWP,Northern pikeminnow,Ptychocheilus oregonensis,161,,,FDJ,1.5,Water,NA,,,17NPM06,,,60,,,,,,,,,3/13/2019 14:00,,,,,,,,,2019-SEP-04-001,N,,,NA,0.87,0.87,N,E,1,2019-SEP-04-001-E-1,9/7/2019,,
Hungry Horse,1112,9630,149,Reference,Fish,Autochthonous,10/31/2017,2017,10,October,Oct,NO,NA,NA,NA,NA,NA,1,1,NA,Mono gill net MTFWP,Northern pikeminnow,Ptychocheilus oregonensis,200,,2018-T,RCR,1.5,Water,NA,,,17NPM07,,,60,,,,,,,,,3/13/2019 14:00,,,,,,,,,2019-SEP-04-001,N,,,NA,1.017,1.017,N,F,2,2019-SEP-04-001-F-2,9/7/2019,,
Hungry Horse,1112,9630,149,Reference,Fish,Autochthonous,10/31/2017,2017,10,October,Oct,NO,NA,NA,NA,NA,NA,1,1,NA,Mono gill net MTFWP,Northern pikeminnow,Ptychocheilus oregonensis,575,,2018-T,RDM,1.5,Water,NA,,,17NPM08,,,60,,,,,,,,,3/13/2019 14:00,,,,,,,,,2019-SEP-04-001,N,,,NA,1.056,1.056,D,10,,2019-SEP-04-001-10-,9/7/2019,,
Lindbergh,1369,329,36,Invaded,Invertebrate,Autochthonous,5/28/2019,2019,5,May,May,NO,NA,1,47.400424,-113.727414,0.5,1,1,,D-net,Macrophyte,Macrophyte,NA,NA,2019-15-2,AZAG,15,Water,NA,,Find this tube and re-label,ABAA,,8/29/2019 12:15,60,,,,,,,,,9/2/2019 15:00,,,,,,,,,extra,extra,extra,extra,extra,extra,extra,extra,extra,extra,extra-extra-extra,11/10/2019,,
Lindbergh,1369,329,36,Invaded,Invertebrate,Autochthonous,5/28/2019,2019,5,May,May,YES,NA,1,47.400424,-113.727414,0.5,6,6,Piercer-predator,D-net,Backswimmer,Notonectidae,NA,NA,2019-AA,AAAA,1.5,Ethanol,NA,,,,,8/27/2019 10:00,60,,,,,,,,,8/30/2019 10:00,72,,,,,,,,2019-OCT-05-001,N,,,NA,1.052,1.052,N,A,1,2019-OCT-05-001-A-1,10/5/2019,,
Lindbergh,1369,329,36,Invaded,Invertebrate,Autochthonous,5/28/2019,2019,5,May,May,YES,NA,1,47.400424,-113.727414,0.5,10,10,Collector-gatherer-shredder-detritivore,D-net,Scud,Amphipoda,NA,NA,2019-AA,AAAB,1.5,Ethanol,NA,,,,,8/27/2019 10:00,60,,,,,,,,,8/30/2019 10:00,72,,,,,,,,2019-OCT-05-001,N,,,NA,0.934,0.934,N,A,6,2019-OCT-05-001-A-6,10/5/2019,,
Lindbergh,1369,329,36,Invaded,Invertebrate,Autochthonous,5/28/2019,2019,5,May,May,YES,NA,1,47.400424,-113.727414,0.5,18,18,Collector-gatherer-scraper,D-net,Midge,Chironomidae,NA,NA,2019-AA,AAAC,1.5,Ethanol,NA,,Red,,,8/27/2019 10:00,60,,,,,,,,,8/30/2019 10:00,72,,,,,,,,2019-OCT-05-001,N,,,NA,0.92,0.92,N,B,5,2019-OCT-05-001-B-5,10/5/2019,,
Lindbergh,1369,329,36,Invaded,Invertebrate,Autochthonous,5/28/2019,2019,5,May,May,YES,NA,1,47.400424,-113.727414,0.5,2,2,Engulfer-predator-shredder-herbivore-collector-gatherer,D-net,Longhorned case maker caddisfly,Leptoceridae,NA,NA,2019-AA,AAAD,1.5,Ethanol,DONE 8/27/19 cw,,,Removed from case 8/27/19 cw,,8/27/2019 10:00,60,,,,,,,,,8/30/2019 10:00,72,,,,,,,,2019-OCT-05-001,N,,,NA,1.047,1.047,N,E,11,2019-OCT-05-001-E-11,10/5/2019,,
Lindbergh,1369,329,36,Invaded,Invertebrate,Autochthonous,5/28/2019,2019,5,May,May,YES,NA,1,47.400424,-113.727414,0.5,1,1,Shredder-gatherer-scraper-detritivore-herbivore,D-net,Northern case maker caddisfly,Limnephilidae,NA,NA,2019-AA,AAAE,1.5,Ethanol,DONE 8/27/19 cw,,,Removed from case 8/27/19 cw,,8/27/2019 10:00,60,,,,,,,,,8/30/2019 10:00,72,,,,,,,,2019-OCT-05-001,Y,,,"AAAE, AACO, AADQ",0.472,0.958,Y,G,1,2019-OCT-05-001-G-1,10/5/2019,,
Lindbergh,1369,329,36,Invaded,Invertebrate,Autochthonous,5/28/2019,2019,5,May,May,YES,NA,1,47.400424,-113.727414,0.5,14,14,Collector-gatherer-engulfer,D-net,Oligochaete worm,Naididae,NA,NA,2019-AA,AAAF,1.5,Ethanol,NA,,,,,8/27/2019 10:00,60,,,,,,,,,8/30/2019 10:00,72,,,,,,,,2019-OCT-05-001,N,,,NA,0.95,0.95,N,G,5,2019-OCT-05-001-G-5,10/5/2019,,
Lindbergh,1369,329,36,Invaded,Invertebrate,Autochthonous,5/28/2019,2019,5,May,May,YES,NA,1,47.400424,-113.727414,0.5,3,3,,D-net,Riffle beetle larvae,Elmidae,NA,NA,2019-AA,AAAG,1.5,Ethanol,NA,,Larvae,,,8/27/2019 10:00,60,,,,,,,,,8/30/2019 10:00,72,,,,,,,,2019-OCT-05-001,Y,,,"AAAG, AACI, AADO",0.507,1.096,Y,D,1,2019-OCT-05-001-D-1,10/5/2019,,
