"sample_id","tube_box","tube_size_ml","isotope_id","lab_id","analysis_number","collected_datetime","lake","lake_d13c_baseline","lake_d15n_baseline","sample_latitude","sample_longitude","type_of_material","method_of_collection","preservative","scientific_name","common_name","individuals_count","depth","fish_total_length_mm","fish_weight_g","in_oven_datetime","oven_temperature_c","out_oven_datetime","empty","sample_net_weight_mg","total_c_ug","total_n_ug","d13c","d15n","d13c_baseline_corrected","d15n_baseline_corrected","c_comment","n_comment"
"AAAJ","2019-AA","1.5","INDIA-H-07",1668665,538438,2019-05-28 00:00:00,"Lindbergh",-24.007,0.647,"47.400424","-113.727414","Invertebrate","D-net","95% ethanol","Hydrachnidia","Water mite","1",0.5,NA,NA,2019-08-27 10:00:00,60,2019-08-30 10:00:00,TRUE,1.027,505.28,127.76,-26.56,4.03,-2.553,3.383,"",""
"AAAK","2019-AA","1.5","INDIA-H-08",1668666,538439,2019-05-28 00:00:00,"Lindbergh",-24.007,0.647,"47.400424","-113.727414","Invertebrate","D-net","95% ethanol","Sphaeriidae","Fingernail clam","2",0.5,NA,NA,2019-08-27 10:00:00,60,2019-08-30 10:00:00,TRUE,1.062,215.56,26.39,-15.33,0.69,8.677,0.0429999999999999,"",""
"AAAL","2019-AA","1.5",NA,NA,NA,2019-05-28 00:00:00,"Lindbergh",-24.007,0.647,"47.400424","-113.727414","Plant","D-net","freezing","Macrophyte","Macrophyte","1",1,NA,NA,2019-08-27 10:00:00,60,2019-08-30 10:00:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AAAM","2019-AA","1.5","INDIA-H-09",1668667,538440,2019-05-28 00:00:00,"Lindbergh",-24.007,0.647,"47.400424","-113.727414","Invertebrate","D-net","95% ethanol","Ptychopteridae","Phantom cranefly","4",1,NA,NA,2019-08-27 10:00:00,60,2019-08-30 10:00:00,TRUE,0.918,450.74,110,-27.5,5.11,-3.493,4.463,"",""
"AAAN","2019-AA","1.5","INDIA-H-10",1668668,538441,2019-05-28 00:00:00,"Lindbergh",-24.007,0.647,"47.400424","-113.727414","Invertebrate","D-net","95% ethanol","Leptophlebiidae","Prong-gilled mayfly","6",1,NA,NA,2019-08-27 10:00:00,60,2019-08-30 10:00:00,FALSE,1.01,489.37,109.09,-23.74,1.39,0.266999999999999,0.743,"",""
"AAAO","2019-AA","1.5","INDIA-H-12",1668670,538443,2019-05-28 00:00:00,"Lindbergh",-24.007,0.647,"47.400424","-113.727414","Invertebrate","D-net","95% ethanol","Amphipoda","Scud","14",1,NA,NA,2019-08-27 10:00:00,60,2019-08-30 10:00:00,FALSE,0.948,355.43,87.59,-16.69,0.55,7.317,-0.097,"",""
"AAAP","2019-AA","1.5","JULIET-A-01",1668671,535300,2019-05-28 00:00:00,"Lindbergh",-24.007,0.647,"47.400424","-113.727414","Invertebrate","D-net","95% ethanol","Naididae","Oligochaete worm","7",1,NA,NA,2019-08-27 10:00:00,60,2019-08-30 10:00:00,TRUE,0.998,480.37,119.18,-23.17,1.65,0.836999999999996,1.003,"",""
"AAAQ","2019-AA","1.5","JULIET-A-02",1668672,535301,2019-05-28 00:00:00,"Lindbergh",-24.007,0.647,"47.400424","-113.727414","Invertebrate","D-net","95% ethanol","Chironomidae","Midge","21",1,NA,NA,2019-08-27 10:00:00,60,2019-08-30 10:00:00,FALSE,0.937,437.21,101.5,-16.47,0.3,7.537,-0.347,"",""
"AAAR","2019-AA","1.5","JULIET-A-03",1668673,535302,2019-05-28 00:00:00,"Lindbergh",-24.007,0.647,"47.400424","-113.727414","Invertebrate","D-net","95% ethanol","Elmidae","Riffle beetle larvae","1",1,NA,NA,2019-08-27 10:00:00,60,2019-08-30 10:00:00,TRUE,0.949,454.61,98.59,-20.5,-0.2,3.507,-0.847,"",""
"AAAS","2019-AA","1.5","JULIET-A-04",1668674,535303,2019-05-28 00:00:00,"Lindbergh",-24.007,0.647,"47.400424","-113.727414","Invertebrate","D-net","95% ethanol","Hydrachnidia","Water mite","6",1,NA,NA,2019-08-27 10:00:00,60,2019-08-30 10:00:00,TRUE,1.036,538.89,119.83,-33.06,7.99,-9.053,7.343,"",""
"AAAT","2019-AA","1.5","JULIET-A-05",1668675,535304,2019-05-28 00:00:00,"Lindbergh",-24.007,0.647,"47.400424","-113.727414","Invertebrate","D-net","95% ethanol","Culicidae","Mosquito larvae","5",1,NA,NA,2019-08-27 10:00:00,60,2019-08-30 10:00:00,TRUE,0.907,446.58,116.9,-30.18,5.01,-6.173,4.363,"",""
"AAAU","2019-AA","1.5",NA,NA,NA,2019-05-28 00:00:00,"Lindbergh",-24.007,0.647,"47.400424","-113.727414","Invertebrate","D-net","95% ethanol","Elmidae","Riffle beetle adult","2",1,NA,NA,2019-08-27 10:00:00,60,2019-08-30 10:00:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AAAV","2019-AA","1.5",NA,NA,NA,2019-05-28 00:00:00,"Lindbergh",-24.007,0.647,"47.400424","-113.727414","Invertebrate","D-net","95% ethanol","Limnephilidae","Northern case maker caddisfly","4",1,NA,NA,2019-08-27 10:00:00,60,2019-08-30 10:00:00,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AAAW","2019-AA","1.5","JULIET-A-06",1668676,535305,2019-05-28 00:00:00,"Lindbergh",-24.007,0.647,"47.400424","-113.727414","Invertebrate","D-net","95% ethanol","Leptoceridae","Longhorned case maker caddisfly","1",1,NA,NA,2019-08-27 10:00:00,60,2019-08-30 10:00:00,FALSE,0.937,447.61,108.14,-29.89,4.25,-5.883,3.603,"",""
"AAAX","2019-AA","1.5","JULIET-A-08",1668678,535307,2019-05-28 00:00:00,"Lindbergh",-24.007,0.647,"47.400424","-113.727414","Invertebrate","D-net","95% ethanol","Planorbidae","Planorbid snail","2",1,NA,NA,2019-08-27 10:00:00,60,2019-08-30 10:00:00,TRUE,0.934,305.08,67.03,-15.87,0.66,8.137,0.013,"",""
"AAAY","2019-AA","1.5","JULIET-A-09",1668679,535308,2019-05-28 00:00:00,"Lindbergh",-24.007,0.647,"47.400424","-113.727414","Invertebrate","D-net","95% ethanol","Leptophlebiidae","Prong-gilled mayfly","7",1.5,NA,NA,2019-08-27 10:00:00,60,2019-08-30 10:00:00,FALSE,0.966,515.67,100.83,-24.32,0.87,-0.313000000000002,0.223,"",""
"AAAZ","2019-AA","1.5","JULIET-A-10",1668680,535309,2019-05-28 00:00:00,"Lindbergh",-24.007,0.647,"47.400424","-113.727414","Invertebrate","D-net","95% ethanol","Amphipoda","Scud","16",1.5,NA,NA,2019-08-27 10:00:00,60,2019-08-30 10:00:00,FALSE,0.925,349.11,85.57,-17.27,0.62,6.737,-0.027,"",""
"AABA","2019-AA","1.5","JULIET-A-11",1668681,535310,2019-05-28 00:00:00,"Lindbergh",-24.007,0.647,"47.400424","-113.727414","Invertebrate","D-net","95% ethanol","Culicidae","Mosquito larvae","3",1.5,NA,NA,2019-08-27 10:00:00,60,2019-08-30 10:00:00,FALSE,0.954,471.75,111.98,-28.57,3.6,-4.563,2.953,"",""
"AABB","2019-AA","1.5",NA,NA,NA,2019-05-28 00:00:00,"Lindbergh",-24.007,0.647,"47.400424","-113.727414","Invertebrate","D-net","95% ethanol","Elmidae","Riffle beetle adult","3",1.5,NA,NA,2019-08-27 10:00:00,60,2019-08-30 10:00:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AABC","2019-AA","1.5","JULIET-A-12",1668682,535311,2019-05-28 00:00:00,"Lindbergh",-24.007,0.647,"47.400424","-113.727414","Invertebrate","D-net","95% ethanol","Hydrachnidia","Water mite","4",1.5,NA,NA,2019-08-27 10:00:00,60,2019-08-30 10:00:00,TRUE,0.914,294.97,55.96,-31.66,6.53,-7.653,5.883,"",""
"AABD","2019-AA","1.5","JULIET-B-01",1668683,535318,2019-05-28 00:00:00,"Lindbergh",-24.007,0.647,"47.400424","-113.727414","Invertebrate","D-net","95% ethanol","Ptychopteridae","Phantom cranefly","1",1.5,NA,NA,2019-08-27 10:00:00,60,2019-08-30 10:00:00,TRUE,0.96,457.03,115.64,-25.41,4.3,-1.403,3.653,"",""
"AABE","2019-AA","1.5","JULIET-B-02",1668684,535319,2019-05-28 00:00:00,"Lindbergh",-24.007,0.647,"47.400424","-113.727414","Invertebrate","D-net","95% ethanol","Chironomidae","Midge","2",1.5,NA,NA,2019-08-27 10:00:00,60,2019-08-30 10:00:00,TRUE,0.926,435.48,98.71,-18.41,0.97,5.597,0.323,"",""
"AABF","2019-AA","1.5",NA,NA,NA,2019-05-28 00:00:00,"Lindbergh",-24.007,0.647,"47.400424","-113.727414","Invertebrate","D-net","95% ethanol","Chironomidae","Midge","15",1.5,NA,NA,2019-08-27 10:00:00,60,2019-08-30 10:00:00,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AABG","2019-AA","1.5",NA,NA,NA,2019-05-28 00:00:00,"Lindbergh",-24.007,0.647,"47.400424","-113.727414","Invertebrate","D-net","95% ethanol","Limnephilidae","Northern case maker caddisfly","4",1.5,NA,NA,2019-08-27 10:00:00,60,2019-08-30 10:00:00,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AABH","2019-AA","1.5","JULIET-B-03",1668685,535320,2019-05-28 00:00:00,"Lindbergh",-24.007,0.647,"47.349111","-113.740666","Invertebrate","D-net","95% ethanol","Chironomidae","Midge","1",0.5,NA,NA,2019-08-27 10:00:00,60,2019-08-30 10:00:00,TRUE,0.918,355.04,84.74,-22.72,1.13,1.287,0.483,"",""
"AABI","2019-AA","1.5","JULIET-B-04",1668686,535321,2019-05-28 00:00:00,"Lindbergh",-24.007,0.647,"47.349111","-113.740666","Invertebrate","D-net","95% ethanol","Hydroptilidae","Micro caddisfly","6",0.5,NA,NA,2019-08-27 10:00:00,60,2019-08-30 10:00:00,FALSE,0.991,498.49,104.25,-23.79,-0.53,0.216999999999999,-1.177,"",""
"AABJ","2019-AA","1.5",NA,NA,NA,2019-05-28 00:00:00,"Lindbergh",-24.007,0.647,"47.349111","-113.740666","Invertebrate","D-net","95% ethanol","Limnephilidae","Northern case maker caddisfly","2",0.5,NA,NA,2019-08-27 10:00:00,60,2019-08-30 10:00:00,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AABK","2019-AA","1.5","JULIET-B-05",1668687,535322,2019-05-28 00:00:00,"Lindbergh",-24.007,0.647,"47.349111","-113.740666","Invertebrate","D-net","95% ethanol","Ephemerellidae","Spiny crawler mayfly","21",0.5,NA,NA,2019-08-27 10:00:00,60,2019-08-30 10:00:00,FALSE,1.085,550.01,111.63,-23.97,-0.58,0.036999999999999,-1.227,"",""
"AABL","2019-AA","1.5","JULIET-B-06",1668688,535323,2019-05-28 00:00:00,"Lindbergh",-24.007,0.647,"47.349111","-113.740666","Invertebrate","D-net","95% ethanol","Leptophlebiidae","Prong-gilled mayfly","3",0.5,NA,NA,2019-08-27 10:00:00,60,2019-08-30 10:00:00,FALSE,0.928,450.08,127.42,-24.15,1.69,-0.143000000000001,1.043,"",""
"AABM","2019-AA","1.5",NA,NA,NA,2019-05-28 00:00:00,"Lindbergh",-24.007,0.647,"47.349111","-113.740666","Invertebrate","D-net","95% ethanol","Culicidae","Mosquito larvae","1",0.5,NA,NA,2019-08-27 10:00:00,60,2019-08-30 10:00:00,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AABN","2019-AA","1.5",NA,NA,NA,2019-05-28 00:00:00,"Lindbergh",-24.007,0.647,"47.349111","-113.740666","Invertebrate","D-net","95% ethanol","Hydrachnidia","Water mite","2",0.5,NA,NA,2019-08-27 10:00:00,60,2019-08-30 10:00:00,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AABO","2019-AA","1.5","JULIET-B-07",1668689,535324,2019-05-28 00:00:00,"Lindbergh",-24.007,0.647,"47.349111","-113.740666","Invertebrate","D-net","95% ethanol","Naididae","Oligochaete worm","14",0.5,NA,NA,2019-08-27 10:00:00,60,2019-08-30 10:00:00,FALSE,1.09,548.11,129.57,-23.91,0.79,0.0969999999999978,0.143,"",""
"AABP","2019-AA","1.5",NA,NA,NA,2019-05-28 00:00:00,"Lindbergh",-24.007,0.647,"47.349111","-113.740666","Invertebrate","D-net","95% ethanol","Chironomidae","Midge","1",0.5,NA,NA,2019-08-27 10:00:00,60,2019-08-30 10:00:00,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AABQ","2019-AA","1.5","JULIET-B-08",1668690,535325,2019-05-28 00:00:00,"Lindbergh",-24.007,0.647,"47.349111","-113.740666","Invertebrate","D-net","95% ethanol","Perlodidae","Perlodid stonefly","1",0.5,NA,NA,2019-08-27 10:00:00,60,2019-08-30 10:00:00,TRUE,1.015,488.78,130.15,-24.54,2.88,-0.533000000000001,2.233,"",""
"AABR","2019-AA","1.5","JULIET-B-10",1668692,535327,2019-05-28 00:00:00,"Lindbergh",-24.007,0.647,"47.349111","-113.740666","Invertebrate","D-net","95% ethanol","Ephemerellidae","Spiny crawler mayfly","13",1,NA,NA,2019-08-27 10:00:00,60,2019-08-30 10:00:00,FALSE,0.985,543.83,100.46,-20.75,-0.52,3.257,-1.167,"",""
"AABS","2019-AA","1.5","JULIET-B-11",1668693,535328,2019-05-28 00:00:00,"Lindbergh",-24.007,0.647,"47.349111","-113.740666","Invertebrate","D-net","95% ethanol","Oligochaeta","Earthworm","1",1,NA,NA,2019-08-27 10:00:00,60,2019-08-30 10:00:00,FALSE,0.967,499.02,92.59,-22.05,-0.31,1.957,-0.957,"",""
"AABT","2019-AA","1.5","JULIET-B-12",1668694,535329,2019-05-28 00:00:00,"Lindbergh",-24.007,0.647,"47.349111","-113.740666","Invertebrate","D-net","95% ethanol","Chironomidae","Midge","6",1,NA,NA,2019-08-27 10:00:00,60,2019-08-30 10:00:00,FALSE,0.989,470.43,103.9,-24.51,2.44,-0.503000000000004,1.793,"",""
"AABU","2019-AA","1.5","JULIET-C-01",1668695,535335,2019-05-28 00:00:00,"Lindbergh",-24.007,0.647,"47.349111","-113.740666","Invertebrate","D-net","95% ethanol","Hydroptilidae","Micro caddisfly","4",1,NA,NA,2019-08-27 10:00:00,60,2019-08-30 10:00:00,FALSE,0.938,390.18,87.81,-24.05,-0.16,-0.0430000000000028,-0.807,"",""
"AABV","2019-AA","1.5","JULIET-C-02",1668696,535336,2019-05-28 00:00:00,"Lindbergh",-24.007,0.647,"47.349111","-113.740666","Invertebrate","D-net","95% ethanol","Limnephilidae","Northern case maker caddisfly","1",1,NA,NA,2019-08-27 10:00:00,60,2019-08-30 10:00:00,TRUE,0.938,449.47,98.64,-24.57,-1.2,-0.563000000000002,-1.847,"",""
"AABW","2019-AA","1.5",NA,NA,NA,2019-05-28 00:00:00,"Lindbergh",-24.007,0.647,"47.349111","-113.740666","Invertebrate","D-net","95% ethanol","Chironomidae","Midge","2",1,NA,NA,2019-08-27 10:00:00,60,2019-08-30 10:00:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AABX","2019-AA","1.5",NA,NA,NA,2019-05-28 00:00:00,"Lindbergh",-24.007,0.647,"47.349111","-113.740666","Invertebrate","D-net","95% ethanol","Perlodidae","Perlodid stonefly","1",1,NA,NA,2019-08-27 10:00:00,60,2019-08-30 10:00:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AABY","2019-AA","1.5",NA,NA,NA,2019-05-28 00:00:00,"Lindbergh",-24.007,0.647,"47.349111","-113.740666","Invertebrate","D-net","95% ethanol","Chironomidae","Midge","4",1.5,NA,NA,2019-08-27 10:00:00,60,2019-08-30 10:00:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AABZ","2019-AA","1.5","JULIET-C-03",1668697,535337,2019-05-28 00:00:00,"Lindbergh",-24.007,0.647,"47.349111","-113.740666","Invertebrate","D-net","95% ethanol","Naididae","Oligochaete worm","11",1.5,NA,NA,2019-08-27 10:00:00,60,2019-08-30 10:00:00,FALSE,0.916,433.5,110.84,-22.66,1.27,1.347,0.623,"",""
"AACA","2019-AA","1.5","JULIET-C-04",1668698,535338,2019-05-28 00:00:00,"Lindbergh",-24.007,0.647,"47.349111","-113.740666","Invertebrate","D-net","95% ethanol","Ephemerellidae","Spiny crawler mayfly","10",1.5,NA,NA,2019-08-27 10:00:00,60,2019-08-30 10:00:00,FALSE,0.976,516.34,86.37,-22.03,-0.94,1.977,-1.587,"",""
"AACB","2019-AA","1.5","JULIET-C-05",1668699,535339,2019-05-28 00:00:00,"Lindbergh",-24.007,0.647,"47.349111","-113.740666","Invertebrate","D-net","95% ethanol","Hydrachnidia","Water mite","2",1.5,NA,NA,2019-08-27 10:00:00,60,2019-08-30 10:00:00,TRUE,0.939,464.78,115.54,-30.72,6.09,-6.713,5.443,"",""
"AACC","2019-AA","1.5","JULIET-C-06",1668700,535340,2019-05-28 00:00:00,"Lindbergh",-24.007,0.647,"47.349992","-113.740556","Invertebrate","D-net","95% ethanol","Caenidae","Squaregill mayfly","5",0.5,NA,NA,2019-08-27 10:00:00,60,2019-08-30 10:00:00,TRUE,0.989,454.72,112.44,-22.34,0.85,1.667,0.203,"",""
"AACD","2019-AA","1.5","JULIET-C-08",1668702,535342,2019-05-28 00:00:00,"Lindbergh",-24.007,0.647,"47.349992","-113.740556","Invertebrate","D-net","95% ethanol","Notonectidae","Backswimmer","1",0.5,NA,NA,2019-08-27 10:00:00,60,2019-08-30 10:00:00,FALSE,0.906,460.27,112.74,-23.98,2.32,0.0269999999999975,1.673,"",""
"AACE","2019-AA","1.5","JULIET-C-09",1668703,535343,2019-05-28 00:00:00,"Lindbergh",-24.007,0.647,"47.349992","-113.740556","Invertebrate","D-net","95% ethanol","Libellulidae","Skimmer dragonfly","1",0.5,NA,NA,2019-08-27 10:00:00,60,2019-08-30 10:00:00,FALSE,1.066,512.04,119.65,-24.06,2,-0.0530000000000008,1.353,"",""
"AACF","2019-AA","1.5","JULIET-C-10",1668704,535344,2019-05-28 00:00:00,"Lindbergh",-24.007,0.647,"47.349992","-113.740556","Invertebrate","D-net","95% ethanol","Hirudinea","Leech","1",0.5,NA,NA,2019-08-27 10:00:00,60,2019-08-30 10:00:00,FALSE,1,489.32,143.98,-21.04,3.32,2.967,2.673,"",""
"AACG","2019-AA","1.5","JULIET-C-11",1668705,535345,2019-05-28 00:00:00,"Lindbergh",-24.007,0.647,"47.349992","-113.740556","Invertebrate","D-net","95% ethanol","Amphipoda","Scud","17",0.5,NA,NA,2019-08-27 10:00:00,60,2019-08-30 10:00:00,FALSE,1.051,404.44,87.03,-22.82,0.78,1.187,0.133,"",""
"AACH","2019-AA","1.5",NA,NA,NA,2019-05-28 00:00:00,"Lindbergh",-24.007,0.647,"47.349992","-113.740556","Invertebrate","D-net","95% ethanol","Elmidae","Riffle beetle adult","2",0.5,NA,NA,2019-08-27 10:00:00,60,2019-08-30 10:00:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AACI","2019-AA","1.5",NA,NA,NA,2019-05-28 00:00:00,"Lindbergh",-24.007,0.647,"47.349992","-113.740556","Invertebrate","D-net","95% ethanol","Elmidae","Riffle beetle larvae","2",0.5,NA,NA,2019-08-27 10:00:00,60,2019-08-30 10:00:00,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AACJ","2019-AA","1.5","JULIET-C-12",1668706,535346,2019-05-28 00:00:00,"Lindbergh",-24.007,0.647,"47.349992","-113.740556","Invertebrate","D-net","95% ethanol","Naididae","Oligochaete worm","24",0.5,NA,NA,2019-08-27 10:00:00,60,2019-08-30 10:00:00,FALSE,1.033,471.62,118.19,-23.5,1.66,0.506999999999998,1.013,"",""
"AACK","2019-AA","1.5",NA,NA,NA,2019-05-28 00:00:00,"Lindbergh",-24.007,0.647,"47.349992","-113.740556","Invertebrate","D-net","95% ethanol","Chironomidae","Midge","1",0.5,NA,NA,2019-08-27 10:00:00,60,2019-08-30 10:00:00,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AACL","2019-AA","1.5",NA,NA,NA,2019-05-28 00:00:00,"Lindbergh",-24.007,0.647,"47.349992","-113.740556","Invertebrate","D-net","95% ethanol","Chironomidae","Midge","1",0.5,NA,NA,2019-08-27 10:00:00,60,2019-08-30 10:00:00,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AACM","2019-AA","1.5",NA,NA,NA,2019-05-28 00:00:00,"Lindbergh",-24.007,0.647,"47.349992","-113.740556","Invertebrate","D-net","95% ethanol","Hydrachnidia","Water mite","27",0.5,NA,NA,2019-08-27 10:00:00,60,2019-08-30 10:00:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AACN","2019-AA","1.5","JULIET-D-01",1668707,535350,2019-05-28 00:00:00,"Lindbergh",-24.007,0.647,"47.349992","-113.740556","Invertebrate","D-net","95% ethanol","Leptophlebiidae","Prong-gilled mayfly","23",0.5,NA,NA,2019-08-27 10:00:00,60,2019-08-30 10:00:00,FALSE,1.077,526.26,110.54,-26.96,1.12,-2.953,0.473,"",""
"AACO","2019-AA","1.5",NA,NA,NA,2019-05-28 00:00:00,"Lindbergh",-24.007,0.647,"47.349992","-113.740556","Invertebrate","D-net","95% ethanol","Limnephilidae","Northern case maker caddisfly","4",0.5,NA,NA,2019-08-27 10:00:00,60,2019-08-30 10:00:00,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AACP","2019-AA","1.5",NA,NA,NA,2019-05-28 00:00:00,"Lindbergh",-24.007,0.647,"47.349992","-113.740556","Invertebrate","D-net","95% ethanol","Elmidae","Riffle beetle adult","2",1,NA,NA,2019-08-27 10:00:00,60,2019-08-30 10:00:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AACQ","2019-AA","1.5","JULIET-D-02",1668708,535351,2019-05-28 00:00:00,"Lindbergh",-24.007,0.647,"47.349992","-113.740556","Invertebrate","D-net","95% ethanol","Psephenidae","Water penny","1",1,NA,NA,2019-08-27 10:00:00,60,2019-08-30 10:00:00,FALSE,1.083,528.26,136.56,-24.58,3.64,-0.573,2.993,"",""
"AACR","2019-AA","1.5","JULIET-D-03",1668709,535352,2019-05-28 00:00:00,"Lindbergh",-24.007,0.647,"47.349992","-113.740556","Invertebrate","D-net","95% ethanol","Libellulidae","Skimmer dragonfly","1",1,NA,NA,2019-08-27 10:00:00,60,2019-08-30 10:00:00,FALSE,0.942,404.26,83.43,-23.45,1.7,0.556999999999999,1.053,"",""
"AACS","2019-AA","1.5","JULIET-D-05",1668711,535354,2019-05-28 00:00:00,"Lindbergh",-24.007,0.647,"47.349992","-113.740556","Invertebrate","D-net","95% ethanol","Ptychopteridae","Phantom cranefly","2",1,NA,NA,2019-08-27 10:00:00,60,2019-08-30 10:00:00,TRUE,0.926,441.73,113.19,-26.06,3.64,-2.053,2.993,"",""
"AACT","2019-AA","1.5",NA,NA,NA,2019-05-28 00:00:00,"Lindbergh",-24.007,0.647,"47.349992","-113.740556","Invertebrate","D-net","95% ethanol","Hydrachnidia","Water mite","11",1,NA,NA,2019-08-27 10:00:00,60,2019-08-30 10:00:00,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AACU","2019-AA","1.5",NA,NA,NA,2019-05-28 00:00:00,"Lindbergh",-24.007,0.647,"47.349992","-113.740556","Invertebrate","D-net","95% ethanol","Caenidae","Squaregill mayfly","6",1,NA,NA,2019-08-27 10:00:00,60,2019-08-30 10:00:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AACV","2019-AA","1.5",NA,NA,NA,2019-05-28 00:00:00,"Lindbergh",-24.007,0.647,"47.349992","-113.740556","Invertebrate","D-net","95% ethanol","Limnephilidae","Northern case maker caddisfly","3",1,NA,NA,2019-08-27 10:00:00,60,2019-08-30 10:00:00,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AACW","2019-AA","1.5","JULIET-D-06",1668712,535355,2019-05-28 00:00:00,"Lindbergh",-24.007,0.647,"47.349992","-113.740556","Invertebrate","D-net","95% ethanol","Chironomidae","Midge","1",1,NA,NA,2019-08-27 10:00:00,60,2019-08-30 10:00:00,TRUE,0.942,443.52,102.02,-23.66,1.89,0.346999999999998,1.243,"",""
"AACX","2019-AA","1.5",NA,NA,NA,2019-05-28 00:00:00,"Lindbergh",-24.007,0.647,"47.349992","-113.740556","Invertebrate","D-net","95% ethanol","Naididae","Oligochaete worm","16",1,NA,NA,2019-08-27 10:00:00,60,2019-08-30 10:00:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AACY","2019-AA","1.5","JULIET-D-07",1668713,535356,2019-05-28 00:00:00,"Lindbergh",-24.007,0.647,"47.349992","-113.740556","Invertebrate","D-net","95% ethanol","Amphipoda","Scud","16",1,NA,NA,2019-08-27 10:00:00,60,2019-08-30 10:00:00,FALSE,0.921,342.03,84.39,-21.26,0.91,2.747,0.263,"",""
"AACZ","2019-AA","1.5","JULIET-D-08",1668714,535357,2019-05-28 00:00:00,"Lindbergh",-24.007,0.647,"47.349992","-113.740556","Invertebrate","D-net","95% ethanol","Leptophlebiidae","Prong-gilled mayfly","26",1,NA,NA,2019-08-27 10:00:00,60,2019-08-30 10:00:00,FALSE,0.902,442.74,109.8,-24.18,1.46,-0.173000000000002,0.813,"",""
"AADA","2019-AA","1.5",NA,NA,NA,2019-05-28 00:00:00,"Lindbergh",-24.007,0.647,"47.349992","-113.740556","Invertebrate","D-net","95% ethanol","Elmidae","Riffle beetle adult","3",1.5,NA,NA,2019-08-27 10:00:00,60,2019-08-30 10:00:00,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AADB","2019-AA","1.5","JULIET-D-09",1668715,535358,2019-05-28 00:00:00,"Lindbergh",-24.007,0.647,"47.349992","-113.740556","Invertebrate","D-net","95% ethanol","Elmidae","Riffle beetle larvae","2",1.5,NA,NA,2019-08-27 10:00:00,60,2019-08-30 10:00:00,TRUE,0.982,477.46,100.6,-21.75,-0.57,2.257,-1.217,"",""
"AADC","2019-AA","1.5",NA,NA,NA,2019-05-28 00:00:00,"Lindbergh",-24.007,0.647,"47.349992","-113.740556","Invertebrate","D-net","95% ethanol","Chironomidae","Midge","1",1.5,NA,NA,2019-08-27 10:00:00,60,2019-08-30 10:00:00,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AADD","2019-AA","1.5","JULIET-D-10",1668716,535359,2019-05-28 00:00:00,"Lindbergh",-24.007,0.647,"47.349992","-113.740556","Invertebrate","D-net","95% ethanol","Caenidae","Squaregill mayfly","6",1.5,NA,NA,2019-08-27 10:00:00,60,2019-08-30 10:00:00,TRUE,0.946,453.91,112.88,-21.13,0.82,2.877,0.173,"",""
"AADE","2019-AA","1.5","JULIET-D-11",1668717,535360,2019-05-28 00:00:00,"Lindbergh",-24.007,0.647,"47.349992","-113.740556","Invertebrate","D-net","95% ethanol","Limnephilidae","Northern case maker caddisfly","1",1.5,NA,NA,2019-08-27 10:00:00,60,2019-08-30 10:00:00,TRUE,1.049,306.51,67.91,-22.51,2.96,1.497,2.313,"",""
"AADF","2019-AA","1.5","JULIET-D-12",1668718,535361,2019-05-28 00:00:00,"Lindbergh",-24.007,0.647,"47.349992","-113.740556","Invertebrate","D-net","95% ethanol","Leptoceridae","Longhorned case maker caddisfly","1",1.5,NA,NA,2019-08-27 10:00:00,60,2019-08-30 10:00:00,TRUE,0.951,442.97,111.52,-27.91,3.63,-3.903,2.983,"",""
